regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numActiveCases	numDeaths	numRecoveredCases	numTests	dataSource
a18791f8	Randolph County, Illinois	2020-04-23		1	68							http://www.dph.illinois.gov/
e4ac4b28	Randolph County, Indiana	2020-04-23	2020-04-23T12:00:00	2	14		152					https://coronavirus.in.gov/
602783b7	Randolph County, Missouri	2020-04-23			8							https://health.mo.gov/
3ee9564b	Randolph County, North Carolina	2020-04-23	2020-04-23T15:00:00+0000	2	97							https://www.ncdhhs.gov/
bea33ebb	Randolph County, West Virginia	2020-04-23	2020-04-23T10:00:00		4							https://dhhr.wv.gov/
2742898a	Rankin County, Mississippi	2020-04-23	2020-04-23T05:00:00+0000	4	153							https://msdh.ms.gov/
9b3ff26c	Rapides Parish, Louisiana	2020-04-23		8	220							http://ldh.la.gov/
a462db68	Rappahannock County, Virginia	2020-04-23	2020-04-23T10:00:00		1							http://www.vdh.virginia.gov/
bbb5358b	Ravalli County, Montana	2020-04-23		0	5							https://dphhs.mt.gov/
64f93f98	Rawlins County, Kansas	2020-04-23	2020-04-23T09:45:00									https://govstatus.egov.com/
25709633	Ray County, Missouri	2020-04-23			10							https://health.mo.gov/
ab8f8054	Red Lake County, Minnesota	2020-04-23	2020-04-23T00:00:00	0	1							https://www.health.state.mn.us/
62bc9f3c	Red River County, Texas	2020-04-23			1							https://www.dshs.state.tx.us/
a4854ebd	Red River Parish, Louisiana	2020-04-23		4	22							http://ldh.la.gov/
21c1fc7f	Red Willow County, Nebraska	2020-04-23			1							http://dhhs.ne.gov/
50de4429	Redwood County, Minnesota	2020-04-23	2020-04-23T00:00:00	0	1							https://www.health.state.mn.us/
2046f0fd	Region of Murcia	2020-04-23	2020-04-24T09:35:03	125	1741	791						https://www.mscbs.gob.es/
50465e35	Reguengos de Monsaraz	2020-04-23	2020-04-22T23:00:00		6							https://covid19.min-saude.pt/
2bee5b45	Reno County, Kansas	2020-04-23	2020-04-23T09:45:00		16							https://govstatus.egov.com/
e89fd873	Rensselaer County, New York	2020-04-23	2020-04-23T14:00:00	7	191		2513					https://coronavirus.health.ny.gov/
eddb3704	Renville County, Minnesota	2020-04-23	2020-04-23T00:00:00	0	3							https://www.health.state.mn.us/
1c5e8d62	Republic County, Kansas	2020-04-23	2020-04-23T09:45:00		4							https://govstatus.egov.com/
1314f68a	Republic of Ireland	2020-04-23	2020-04-23T18:00:00	794	16671							https://www.gov.ie/
8140e28b	Republic of Macedonia	2020-04-23	2020-04-24T11:42:31	56	1259			28	1			https://www.ecdc.europa.eu/
d858b624	Republic of the Congo	2020-04-23	2020-04-24T11:42:31	6	186			21				https://www.ecdc.europa.eu/
73c8d545	Resende, Portugal	2020-04-23	2020-04-22T23:00:00		61							https://covid19.min-saude.pt/
2d7f938e	Reynolds County, Missouri	2020-04-23			2							https://health.mo.gov/
f598140d	Rhea County, Tennessee	2020-04-23	2020-04-23T19:00:00		4	3						https://www.tn.gov/
f061de21	Rhode Island	2020-04-23	2020-04-23T12:00:00	189	6256		44419					https://health.ri.gov/
17040273	Ribeira de Pena	2020-04-23	2020-04-22T23:00:00		3							https://covid19.min-saude.pt/
0a8db9d3	Rice County, Kansas	2020-04-23	2020-04-23T09:45:00		1							https://govstatus.egov.com/
04803c88	Rice County, Minnesota	2020-04-23	2020-04-23T00:00:00	1	8							https://www.health.state.mn.us/
3d0299b6	Richardson County, Nebraska	2020-04-23			0							http://dhhs.ne.gov/
c844245d	Richland County, Illinois	2020-04-23		0	2							http://www.dph.illinois.gov/
d0ad561a	Richland County, Montana	2020-04-23		0	3							https://dphhs.mt.gov/
6a09eab8	Richland County, North Dakota	2020-04-23	2020-04-23T16:02:00+0000		7							https://www.health.nd.gov/
50740319	Richland County, Ohio	2020-04-23	2020-04-23T14:00:00	1	70							https://coronavirus.ohio.gov/
fc37fc07	Richland County, South Carolina	2020-04-23		17	736							https://www.scdhec.gov/
7861ce88	Richland County, Wisconsin	2020-04-23	2020-04-23T06:00:00	1	10							https://www.dhs.wisconsin.gov/
3b142cdb	Richland Parish, Louisiana	2020-04-23		0	45							http://ldh.la.gov/
8839e727	Richmond, Virginia	2020-04-23	2020-04-23T10:00:00	13	259							http://www.vdh.virginia.gov/
25fc4c2c	Richmond County, Georgia	2020-04-23	2020-04-23T22:28:15+0000	14	335							https://dph.georgia.gov/
7f203d60	Richmond County, North Carolina	2020-04-23	2020-04-23T15:00:00+0000	2	28							https://www.ncdhhs.gov/
d463258c	Richmond County, Virginia	2020-04-23	2020-04-23T10:00:00		66							http://www.vdh.virginia.gov/
b9400351	Riley County, Kansas	2020-04-23	2020-04-23T09:45:00		33							https://govstatus.egov.com/
b8a468e2	Rio Arriba County, New Mexico	2020-04-23		0	11							https://cv.nmhealth.org
33ba5582	Rio Blanco County, Colorado	2020-04-23			1							https://covid19.colorado.gov/
1a3d3696	Rio Grande County, Colorado	2020-04-23			7							https://covid19.colorado.gov/
a6892f6f	Rio Grande do Norte	2020-04-23	2020-04-23T20:00:00	34	708							https://covid.saude.gov.br/
358c4d7c	Rio Grande do Sul	2020-04-23	2020-04-23T20:00:00	29	994							https://covid.saude.gov.br/
f3f46497	Rio Maior	2020-04-23	2020-04-22T23:00:00		14							https://covid19.min-saude.pt/
6f6778af	Rio de Janeiro (state)	2020-04-23	2020-04-23T20:00:00	530	6172							https://covid.saude.gov.br/
663e24d8	Ripley County, Indiana	2020-04-23	2020-04-23T12:00:00	5	87		377					https://coronavirus.in.gov/
f0e74830	Ripley County, Missouri	2020-04-23			4							https://health.mo.gov/
5a5544f7	Ritchie County, West Virginia	2020-04-23	2020-04-23T10:00:00									https://dhhr.wv.gov/
a143ad99	Riverside County, California	2020-04-23	2020-04-23T00:00:00	100	3218	904	35265					https://www.countyofriverside.us/
cb40d7c4	Roane County, Tennessee	2020-04-23	2020-04-23T19:00:00		8	7						https://www.tn.gov/
c8db0bc7	Roane County, West Virginia	2020-04-23	2020-04-23T10:00:00		4							https://dhhr.wv.gov/
964140dd	Roanoke, Virginia	2020-04-23	2020-04-23T10:00:00		28							http://www.vdh.virginia.gov/
38bf8023	Roanoke County, Virginia	2020-04-23	2020-04-23T10:00:00		34							http://www.vdh.virginia.gov/
d894e067	Roberts County, South Dakota	2020-04-23	2020-04-23T10:46:32		4	4	80					https://doh.sd.gov/
add89237	Roberts County, Texas	2020-04-23			2							https://www.dshs.state.tx.us/
6bac05eb	Robertson County, Tennessee	2020-04-23	2020-04-23T19:00:00		126	81						https://www.tn.gov/
026c116f	Robertson County, Texas	2020-04-23			2							https://www.dshs.state.tx.us/
e00002d0	Robeson County, North Carolina	2020-04-23	2020-04-23T15:00:00+0000	0	53							https://www.ncdhhs.gov/
091e598c	Rock County, Minnesota	2020-04-23	2020-04-23T00:00:00	0	5							https://www.health.state.mn.us/
c8871514	Rock County, Nebraska	2020-04-23			0							http://dhhs.ne.gov/
0023ba51	Rock County, Wisconsin	2020-04-23	2020-04-23T06:00:00	4	99							https://www.dhs.wisconsin.gov/
dc7e0c29	Rock Island County, Illinois	2020-04-23		6	247							http://www.dph.illinois.gov/
d6b4d597	Rockbridge County, Virginia	2020-04-23	2020-04-23T10:00:00		5							http://www.vdh.virginia.gov/
4315d64f	Rockcastle County, Kentucky	2020-04-23		0	11							https://govstatus.egov.com/
33897af9	Rockdale County, Georgia	2020-04-23	2020-04-23T22:28:15+0000	6	151							https://dph.georgia.gov/
be9393b0	Rockingham County, New Hampshire	2020-04-23	2020-04-23T09:00:00		551							https://www.nh.gov/
c3aa66fc	Rockingham County, North Carolina	2020-04-23	2020-04-23T15:00:00+0000	2	22							https://www.ncdhhs.gov/
048fb53b	Rockingham County, Virginia	2020-04-23	2020-04-23T10:00:00	1	163							http://www.vdh.virginia.gov/
31b51963	Rockland County, New York	2020-04-23	2020-04-23T14:00:00	349	9828		23734					https://coronavirus.health.ny.gov/
27f5a28a	Rockwall County, Texas	2020-04-23			48							https://www.dshs.state.tx.us/
9a570165	Rogaland	2020-04-23	2020-04-23T11:00:00		397							https://www.fhi.no/
2a661fe3	Rogers County, Oklahoma	2020-04-23	2020-04-23T00:00:00	3	44	24						https://coronavirus.health.ok.gov/
366151e1	Rolette County, North Dakota	2020-04-23	2020-04-23T16:02:00+0000		1							https://www.health.nd.gov/
795335c9	Romania	2020-04-23	2020-04-22T00:00:00	545	10096	2478						https://datelazi.ro/
dd779c24	Rooks County, Kansas	2020-04-23	2020-04-23T09:45:00		4							https://govstatus.egov.com/
87216242	Roosevelt County, Montana	2020-04-23		0	7							https://dphhs.mt.gov/
16ccc28a	Roosevelt County, New Mexico	2020-04-23		0	4							https://cv.nmhealth.org
5a6e1bf3	Roraima	2020-04-23	2020-04-23T20:00:00	3	297							https://covid.saude.gov.br/
eac7b13c	Roscommon County, Michigan	2020-04-23	2020-04-23T19:00:00+0000		11							https://www.michigan.gov/
ffb6d7e0	Roseau County, Minnesota	2020-04-23	2020-04-23T00:00:00	0	1							https://www.health.state.mn.us/
575b9e0b	Ross County, Ohio	2020-04-23	2020-04-23T14:00:00	1	30							https://coronavirus.ohio.gov/
a702631e	Routt County, Colorado	2020-04-23			52							https://covid19.colorado.gov/
a47359c7	Rowan County, Kentucky	2020-04-23		0	2							https://govstatus.egov.com/
30d8751b	Rowan County, North Carolina	2020-04-23	2020-04-23T15:00:00+0000	16	290							https://www.ncdhhs.gov/
44fef6f6	Rush County, Indiana	2020-04-23	2020-04-23T12:00:00	1	21		144					https://coronavirus.in.gov/
9fcade6a	Rush County, Kansas	2020-04-23	2020-04-23T09:45:00									https://govstatus.egov.com/
7ef500c6	Rusk County, Texas	2020-04-23		1	28							https://www.dshs.state.tx.us/
6db681ae	Rusk County, Wisconsin	2020-04-23	2020-04-23T06:00:00	0	4							https://www.dhs.wisconsin.gov/
27ab8e94	Russell County, Alabama	2020-04-23		0	54							https://covid19.alabama.gov/
5185c880	Russell County, Kansas	2020-04-23	2020-04-23T09:45:00									https://govstatus.egov.com/
5026b28e	Russell County, Kentucky	2020-04-23		2	16							https://govstatus.egov.com/
cc963bf6	Russell County, Virginia	2020-04-23	2020-04-23T10:00:00		2							http://www.vdh.virginia.gov/
682a8f2f	Russia	2020-04-23	2020-04-23T10:35:00	555	62773	4891	240000					https://xn--80aesfpebagmfblc0a.xn--p1ai/#
910a7275	Rutherford County, North Carolina	2020-04-23	2020-04-23T15:00:00+0000	4	92							https://www.ncdhhs.gov/
5ad28feb	Rutherford County, Tennessee	2020-04-23	2020-04-23T19:00:00	7	352	170						https://www.tn.gov/
cc0010f5	Rutland County, Vermont	2020-04-23	2020-04-23T10:52:00	1	44							https://www.healthvermont.gov/
50e51e4b	Rwanda	2020-04-23	2020-04-24T11:42:31		153			3				https://www.ecdc.europa.eu/
05b87313	Sabine County, Texas	2020-04-23			1							https://www.dshs.state.tx.us/
09e74448	Sabine Parish, Louisiana	2020-04-23		0	13							http://ldh.la.gov/
ea355f9d	Sabrosa	2020-04-23	2020-04-22T23:00:00		4							https://covid19.min-saude.pt/
1bc2ea76	Sacramento County, California	2020-04-23	2020-04-23T09:55:00	41	987							https://www.saccounty.net/
06bef069	Sagadahoc County, Maine	2020-04-23	2020-04-23T15:45:00+0000		17	10						https://www.maine.gov/
55b33d3f	Saginaw County, Michigan	2020-04-23	2020-04-23T19:00:00+0000	38	507							https://www.michigan.gov/
bc29b188	Saguache County, Colorado	2020-04-23			3							https://covid19.colorado.gov/
fdcc44a8	Saint Kitts and Nevis	2020-04-23	2020-04-24T11:42:31		15							https://www.ecdc.europa.eu/
6193bf6e	Saint Lucia	2020-04-23	2020-04-24T11:42:31		15							https://www.ecdc.europa.eu/
15f43b96	Saint Pierre and Miquelon	2020-04-23		0	1							https://www.who.int/
badae337	Saint Vincent and the Grenadines	2020-04-23	2020-04-24T11:42:31		13			1				https://www.ecdc.europa.eu/
aadc139d	Salem, Virginia	2020-04-23	2020-04-23T10:00:00		8							http://www.vdh.virginia.gov/
5f5c3fe8	Salem County, New Jersey	2020-04-23		5	127							https://www.nj.gov/
31886c32	Saline County, Arkansas	2020-04-23		1	51	29						https://www.healthy.arkansas.gov/
d27b51e1	Saline County, Illinois	2020-04-23		0	3							http://www.dph.illinois.gov/
f8ffa207	Saline County, Kansas	2020-04-23	2020-04-23T09:45:00		17							https://govstatus.egov.com/
6b820134	Saline County, Missouri	2020-04-23			81							https://health.mo.gov/
b959bd90	Saline County, Nebraska	2020-04-23			16							http://dhhs.ne.gov/
8ad226ad	Salt Lake County, Utah	2020-04-23	2020-04-23T19:00:00+0000	20	1889							https://coronavirus.utah.gov/
3d48abf4	Saluda County, South Carolina	2020-04-23		0	19							https://www.scdhec.gov/
762db4a0	Salvaterra de Magos	2020-04-23	2020-04-22T23:00:00		6							https://covid19.min-saude.pt/
b3a85ceb	Salzburg	2020-04-23	2020-04-23T20:00:00		145							https://info.gesundheitsministerium.at/
c0d0c006	Salzburg (state)	2020-04-23	2020-04-23T20:00:00	31		1008		181				https://info.gesundheitsministerium.at/
6307ecf1	Sampson County, North Carolina	2020-04-23	2020-04-23T15:00:00+0000	0	25							https://www.ncdhhs.gov/
2d268e87	San Augustine County, Texas	2020-04-23		1	15							https://www.dshs.state.tx.us/
52cf5283	San Benito County, California	2020-04-23	2020-04-23T17:10:00	2	47	41						https://hhsa.cosb.us/
e7ef4f22	San Bernardino County, California	2020-04-23	2020-04-22T17:00:00	77	1608		14885					http://wp.sbcounty.gov/
e1aab318	San Diego County, California	2020-04-23		112	2645			253				https://www.cdph.ca.gov/
2cbb447b	San Francisco	2020-04-23	2020-04-23T09:00:00	21	1302		12598					https://www.sfdph.org/
6ac02d27	San Jacinto County, Texas	2020-04-23			8							https://www.dshs.state.tx.us/
f1e81d09	San Joaquin County, California	2020-04-23	2020-04-23T00:00:00	22	487							https://www.sjgov.org/
42934f11	San Juan County, Colorado	2020-04-23			0							https://covid19.colorado.gov/
0e195f28	San Juan County, New Mexico	2020-04-23		24	390							https://cv.nmhealth.org
ade5128e	San Juan County, Utah	2020-04-23	2020-04-23T19:00:00+0000	2	37							https://coronavirus.utah.gov/
ccc5a55d	San Juan County, Washington	2020-04-23		0	14							https://coronavirus.wa.gov/
bb495250	San Luis Obispo, California	2020-04-23	2020-04-23T12:00:00	1	149	119						https://www.emergencyslo.org/
376d3394	San Luis Obispo County, California	2020-04-23		1	146			1				https://www.cdph.ca.gov/
aee13fd1	San Marino	2020-04-23	2020-04-24T11:42:31	40	488			12				https://www.ecdc.europa.eu/
c2e97425	San Mateo County, California	2020-04-23		39	970			53				https://www.cdph.ca.gov/
6a1fe09a	San Miguel County, Colorado	2020-04-23			17							https://covid19.colorado.gov/
09e64475	San Miguel County, New Mexico	2020-04-23		0	2							https://cv.nmhealth.org
5c4dc791	San Patricio County, Texas	2020-04-23			11							https://www.dshs.state.tx.us/
5e21a87f	Sanborn County, South Dakota	2020-04-23	2020-04-23T10:46:32		3	2	37					https://doh.sd.gov/
50a05a6e	Sandoval County, New Mexico	2020-04-23		8	345							https://cv.nmhealth.org
4f8f875d	Sandusky County, Ohio	2020-04-23	2020-04-23T14:00:00	2	20							https://coronavirus.ohio.gov/
3237199f	Sangamon County, Illinois	2020-04-23		5	76							http://www.dph.illinois.gov/
cfc45c58	Sanilac County, Michigan	2020-04-23	2020-04-23T19:00:00+0000	4	34							https://www.michigan.gov/
b7e7ea83	Sanpete County, Utah	2020-04-23	2020-04-23T00:00:00		4							https://centralutahpublichealth.org/
06fe88a7	Santa Barbara County, California	2020-04-23	2020-04-23T17:00:00	5	451	257	2410					https://publichealthsbc.org/
87a08f8b	Santa Catarina (state)	2020-04-23	2020-04-23T20:00:00	39	1115							https://covid.saude.gov.br/
6353ec5c	Santa Clara County, California	2020-04-23		95	1996			137				https://www.cdph.ca.gov/
4a4e4133	Santa Cruz, Madeira	2020-04-23	2020-04-22T23:00:00		6							https://covid19.min-saude.pt/
c6427717	Santa Cruz County, Arizona	2020-04-23	2020-04-23T00:00:00		28		151					https://azdhs.gov/
b8e81e79	Santa Cruz County, California	2020-04-23	2020-04-23T08:00:00	2	114	62						https://www.santacruzhealth.org/
c78b685f	Santa Fe County, New Mexico	2020-04-23		0	96							https://cv.nmhealth.org
3a2092eb	Santa Maria da Feira	2020-04-23	2020-04-22T23:00:00		356							https://covid19.min-saude.pt/
46915e70	Santa Rosa County, Florida	2020-04-23		6	141							https://floridahealthcovid19.gov/
63bafec1	Santo Tirso	2020-04-23	2020-04-22T23:00:00		280							https://covid19.min-saude.pt/
8f65c51c	Sarasota County, Florida	2020-04-23		32	310							https://floridahealthcovid19.gov/
8e66a274	Saratoga County, New York	2020-04-23	2020-04-23T14:00:00	10	265		3503					https://coronavirus.health.ny.gov/
c2b81d85	Sardinia	2020-04-23		98	1254	339	17844	817				http://www.salute.gov.it/
4e40ed94	Sargent County, North Dakota	2020-04-23	2020-04-23T16:02:00+0000		1							https://www.health.nd.gov/
8267d87f	Sarpy County, Nebraska	2020-04-23			57							http://dhhs.ne.gov/
be1f3c79	Saskatchewan	2020-04-23	2020-04-23T15:00:00	4	331	270	24504					https://www.canada.ca/
e5eea537	Saudi Arabia	2020-04-23		121	13930							https://www.who.int/
c9533a5d	Sauk County, Wisconsin	2020-04-23	2020-04-23T06:00:00	3	37							https://www.dhs.wisconsin.gov/
19f6ea05	Saunders County, Nebraska	2020-04-23			6							http://dhhs.ne.gov/
7bb0dabe	Sawyer County, Wisconsin	2020-04-23	2020-04-23T06:00:00	0	2							https://www.dhs.wisconsin.gov/
1e9a1152	Schenectady County, New York	2020-04-23	2020-04-23T14:00:00	16	288		2346					https://coronavirus.health.ny.gov/
9aee6279	Schley County, Georgia	2020-04-23	2020-04-23T22:28:15+0000	1	16							https://dph.georgia.gov/
961b3ba8	Schoharie County, New York	2020-04-23	2020-04-23T14:00:00	1	21		318					https://coronavirus.health.ny.gov/
fed788a8	Schoolcraft County, Michigan	2020-04-23	2020-04-23T19:00:00+0000		3							https://www.michigan.gov/
57c24dff	Schuyler County, Illinois	2020-04-23		0	1							http://www.dph.illinois.gov/
692c386c	Schuyler County, New York	2020-04-23	2020-04-23T14:00:00		7		307					https://coronavirus.health.ny.gov/
f1d59b42	Schuylkill County, Pennsylvania	2020-04-23	2020-04-23T16:45:00+0000	5	290		1890					https://www.health.pa.gov/
f7e26e0a	Scioto County, Ohio	2020-04-23	2020-04-23T14:00:00		6							https://coronavirus.ohio.gov/
cae90fd7	Scotland	2020-04-23	2020-04-24T14:24:31	1062								https://www.gov.uk/
9cec85ba	Scotland County, Missouri	2020-04-23			4							https://health.mo.gov/
b978b479	Scotland County, North Carolina	2020-04-23	2020-04-23T15:00:00+0000	0	16							https://www.ncdhhs.gov/
1f7b7b76	Scott County, Arkansas	2020-04-23		0	1	1						https://www.healthy.arkansas.gov/
07d143f5	Scott County, Illinois	2020-04-23		0	0							http://www.dph.illinois.gov/
81e64038	Scott County, Indiana	2020-04-23	2020-04-23T12:00:00	2	28		276					https://coronavirus.in.gov/
333dd9ed	Scott County, Iowa	2020-04-23		3	188							https://idph.iowa.gov/
ca11bbfb	Scott County, Kansas	2020-04-23	2020-04-23T09:45:00		1							https://govstatus.egov.com/
6398ddaa	Scott County, Kentucky	2020-04-23		0	22							https://govstatus.egov.com/
3bf8ccf1	Scott County, Minnesota	2020-04-23	2020-04-23T00:00:00	1	29							https://www.health.state.mn.us/
4264471c	Scott County, Mississippi	2020-04-23	2020-04-23T05:00:00+0000	0	177							https://msdh.ms.gov/
90b9dbb6	Scott County, Missouri	2020-04-23		1	59							https://health.mo.gov/
3e843033	Scott County, Tennessee	2020-04-23	2020-04-23T19:00:00		11	10						https://www.tn.gov/
7c96053e	Scott County, Virginia	2020-04-23	2020-04-23T10:00:00	1	5							http://www.vdh.virginia.gov/
fad07942	Scotts Bluff County, Nebraska	2020-04-23			22							http://dhhs.ne.gov/
fb32a9c2	Screven County, Georgia	2020-04-23	2020-04-23T22:28:15+0000	1	14							https://dph.georgia.gov/
861a75e1	Scurry County, Texas	2020-04-23			2							https://www.dshs.state.tx.us/
dc6745ab	Searcy County, Arkansas	2020-04-23		0	6	2						https://www.healthy.arkansas.gov/
47a9403c	Sebastian County, Arkansas	2020-04-23		0	11	10						https://www.healthy.arkansas.gov/
3c6e2e04	Sedgwick County, Colorado	2020-04-23			0							https://covid19.colorado.gov/
e84feb92	Sedgwick County, Kansas	2020-04-23	2020-04-23T09:45:00		314							https://govstatus.egov.com/
7f5dbf94	Seia	2020-04-23	2020-04-22T23:00:00		8							https://covid19.min-saude.pt/
31b37f12	Seixal	2020-04-23	2020-04-22T23:00:00		147							https://covid19.min-saude.pt/
675836aa	Seminole County, Florida	2020-04-23		7	340							https://floridahealthcovid19.gov/
5d0e8dfe	Seminole County, Georgia	2020-04-23	2020-04-23T22:28:15+0000	2	27							https://dph.georgia.gov/
0e8f864b	Seminole County, Oklahoma	2020-04-23	2020-04-23T00:00:00	1	8	3						https://coronavirus.health.ok.gov/
21d91675	Seneca County, New York	2020-04-23	2020-04-23T14:00:00	2	18		266					https://coronavirus.health.ny.gov/
4cb2491f	Seneca County, Ohio	2020-04-23	2020-04-23T14:00:00	1	11							https://coronavirus.ohio.gov/
f8f20307	Senegal	2020-04-23	2020-04-23T15:00:00	6	479	257						https://covid19.sec.gouv.sn/
19b23fc3	Sequatchie County, Tennessee	2020-04-23	2020-04-23T19:00:00		3	3						https://www.tn.gov/
a29f42f8	Sequoyah County, Oklahoma	2020-04-23	2020-04-23T00:00:00	2	10	7						https://coronavirus.health.ok.gov/
b2cd7264	Serbia	2020-04-23	2020-04-23T15:00:00	139	7276	1063	51324					https://covid19.rs/
6b881ed7	Sergipe	2020-04-23	2020-04-23T20:00:00	8	124							https://covid.saude.gov.br/
0494d70c	Serpa	2020-04-23	2020-04-22T23:00:00		18							https://covid19.min-saude.pt/
feb58939	Sesimbra	2020-04-23	2020-04-22T23:00:00		19							https://covid19.min-saude.pt/
c6f08b3f	Sever do Vouga	2020-04-23	2020-04-22T23:00:00		29							https://covid19.min-saude.pt/
2841ad83	Sevier County, Arkansas	2020-04-23		0	10	6						https://www.healthy.arkansas.gov/
7be63333	Sevier County, Tennessee	2020-04-23	2020-04-23T19:00:00	1	34	23						https://www.tn.gov/
d7b57bfd	Sevier County, Utah	2020-04-23	2020-04-23T00:00:00		5	2						https://centralutahpublichealth.org/
219b356f	Seward County, Kansas	2020-04-23	2020-04-23T09:45:00		125							https://govstatus.egov.com/
7dbf9dae	Seward County, Nebraska	2020-04-23			4							http://dhhs.ne.gov/
cdfdd4a8	Seychelles	2020-04-23	2020-04-24T11:42:31		11							https://www.ecdc.europa.eu/
aa7f2b08	Sharkey County, Mississippi	2020-04-23	2020-04-23T05:00:00+0000	0	4							https://msdh.ms.gov/
441e0840	Sharp County, Arkansas	2020-04-23		0	2	2						https://www.healthy.arkansas.gov/
ef728a99	Shasta County, California	2020-04-23	2020-04-23T18:00:00	3	28	19						https://www.co.shasta.ca.us/
99f20347	Shawano County, Wisconsin	2020-04-23	2020-04-23T06:00:00	0	6							https://www.dhs.wisconsin.gov/
74b5a761	Shawnee County, Kansas	2020-04-23	2020-04-23T09:45:00		98							https://govstatus.egov.com/
77860312	Sheboygan County, Wisconsin	2020-04-23	2020-04-23T06:00:00	2	44							https://www.dhs.wisconsin.gov/
7dea2a8c	Shelby County, Alabama	2020-04-23		7	282							https://covid19.alabama.gov/
2016ecad	Shelby County, Illinois	2020-04-23		0	5							http://www.dph.illinois.gov/
fd25c683	Shelby County, Indiana	2020-04-23	2020-04-23T12:00:00	6	145		583					https://coronavirus.in.gov/
f199993a	Shelby County, Iowa	2020-04-23		0	9							https://idph.iowa.gov/
26cf611a	Shelby County, Kentucky	2020-04-23		2	23							https://govstatus.egov.com/
aa1f424a	Shelby County, Missouri	2020-04-23			1							https://health.mo.gov/
603e12be	Shelby County, Ohio	2020-04-23	2020-04-23T14:00:00		30							https://coronavirus.ohio.gov/
0d69b471	Shelby County, Tennessee	2020-04-23	2020-04-23T19:00:00	44	1953	878						https://www.tn.gov/
c33fa379	Shelby County, Texas	2020-04-23			85							https://www.dshs.state.tx.us/
75169dea	Shenandoah County, Virginia	2020-04-23	2020-04-23T10:00:00		58							http://www.vdh.virginia.gov/
38a50012	Sherburne County, Minnesota	2020-04-23	2020-04-23T00:00:00	0	15							https://www.health.state.mn.us/
60e354d2	Sheridan County, Nebraska	2020-04-23			0							http://dhhs.ne.gov/
769c3a70	Sheridan County, Wyoming	2020-04-23	2020-04-23T06:00:00+0000		12							https://health.wyo.gov/
807a99ef	Sheridan Township, Sheridan County, Kansas	2020-04-23	2020-04-23T09:45:00		2							https://govstatus.egov.com/
0046c091	Sherman County, Nebraska	2020-04-23			0							http://dhhs.ne.gov/
be764e8b	Sherman County, Oregon	2020-04-23	2020-04-23T15:00:00+0000	0	1		20					https://govstatus.egov.com/OR-OHA-COVID-19
a725094e	Sherman County, Texas	2020-04-23			10							https://www.dshs.state.tx.us/
96bdd020	Shermanville Township, Sherman County, Kansas	2020-04-23	2020-04-23T09:45:00		1							https://govstatus.egov.com/
c314152d	Shiawassee County, Michigan	2020-04-23	2020-04-23T19:00:00+0000	6	125							https://www.michigan.gov/
193a7bb1	Shoshone County, Idaho	2020-04-23	2020-04-23T17:00:00									https://coronavirus.idaho.gov/
e3ddde91	Sibley County, Minnesota	2020-04-23	2020-04-23T00:00:00	0	1							https://www.health.state.mn.us/
13e388bd	Sicily	2020-04-23		213	2926	412	62150	2301				http://www.salute.gov.it/
d19ca6a3	Sierra County, California	2020-04-23	2020-04-23T11:00:00				13					http://sierracounty.ca.gov/
73da12f3	Sierra County, New Mexico	2020-04-23		0	0							https://cv.nmhealth.org
47999731	Sierra Leone	2020-04-23		1	61							https://www.who.int/
2e7fe423	Silver Bow County, Montana	2020-04-23		0	11							https://dphhs.mt.gov/
81b846db	Silves, Portugal	2020-04-23	2020-04-22T23:00:00		21							https://covid19.min-saude.pt/
5f27d9f6	Simpson County, Kentucky	2020-04-23		2	22							https://govstatus.egov.com/
b439e2d8	Simpson County, Mississippi	2020-04-23	2020-04-23T05:00:00+0000	0	33							https://msdh.ms.gov/
550d3cde	Singapore	2020-04-23	2020-04-22	12	10141	896	94796	9233				https://www.moh.gov.sg/covid-19
2c25c2e2	Sint Maarten	2020-04-23	2020-04-24T11:42:31	12	73			5	2			https://www.ecdc.europa.eu/
60fc2827	Sintra	2020-04-23	2020-04-22T23:00:00		514							https://covid19.min-saude.pt/
f58476da	Sioux County, Iowa	2020-04-23		0	7							https://idph.iowa.gov/
ff1920fd	Sioux County, Nebraska	2020-04-23			0							http://dhhs.ne.gov/
89f0ee34	Sioux County, North Dakota	2020-04-23	2020-04-23T16:02:00+0000		1							https://www.health.nd.gov/
08e066ee	Siskiyou County, California	2020-04-23	2020-04-23T16:30:00		5	5	241					https://www.co.siskiyou.ca.us/
3cfc7048	Skagit County, Washington	2020-04-23		9	271							https://coronavirus.wa.gov/
0a917139	Skamania County, Washington	2020-04-23		0	3							https://coronavirus.wa.gov/
f2b6f2e6	Slope County, North Dakota	2020-04-23	2020-04-23T16:02:00+0000		3							https://www.health.nd.gov/
405dc746	Slovakia	2020-04-23	2020-04-23T00:00:00	15	1325	288	57421					https://www.korona.gov.sk/
aa993a92	Slovenia	2020-04-23	2020-04-22T00:00:00	79	1366		45703					https://www.gov.si/teme/
c03e4301	Smith County, Kansas	2020-04-23	2020-04-23T09:45:00		2							https://govstatus.egov.com/
9c9be643	Smith County, Mississippi	2020-04-23	2020-04-23T05:00:00+0000	3	53							https://msdh.ms.gov/
7e8cb5e2	Smith County, Tennessee	2020-04-23	2020-04-23T19:00:00	1	18	4						https://www.tn.gov/
