regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numActiveCases	numDeaths	numRecoveredCases	numTests	dataSource
ea9a2a97	Potter County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	4		74					https://www.health.pa.gov/
a07e0b92	Potter County, Texas	2020-04-25		5	221							https://www.dshs.state.tx.us/
3f78b651	Powell County, Kentucky	2020-04-25		0	1							https://govstatus.egov.com/
8978e202	Poweshiek County, Iowa	2020-04-25		1	39							https://idph.iowa.gov/
4c29d0e9	Powhatan County, Virginia	2020-04-25	2020-04-24T10:00:00		9							http://www.vdh.virginia.gov/
01b7f9d1	Prairie County, Arkansas	2020-04-25		0	2	1	21					https://www.healthy.arkansas.gov/
46094f59	Pratt County, Kansas	2020-04-25	2020-04-24T09:00:00		1							https://govstatus.egov.com/
39f55515	Preble County, Ohio	2020-04-25	2020-04-24T14:00:00	1	25							https://coronavirus.ohio.gov/
a705e7fa	Prentiss County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	0	29							https://msdh.ms.gov/
063eae50	Presque Isle County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		9							https://www.michigan.gov/
9295a64d	Preston County, West Virginia	2020-04-25	2020-04-24T10:00:00		12							https://dhhr.wv.gov/
a5827a3a	Price County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	1							https://www.dhs.wisconsin.gov/
5d5d6c6f	Prince Edward County, Virginia	2020-04-25	2020-04-24T10:00:00	2	34							http://www.vdh.virginia.gov/
72c53a97	Prince Edward Island	2020-04-25	2020-04-24T15:00:00	0	26	24	2564					https://www.canada.ca/
cecfc500	Prince George County, Virginia	2020-04-25	2020-04-24T10:00:00		29							http://www.vdh.virginia.gov/
e24ae6b6	Prince William County, Virginia	2020-04-25	2020-04-24T10:00:00	18	1110							http://www.vdh.virginia.gov/
e9351984	Puducherry	2020-04-25	2020-04-25T02:30:00+0000	0	7	3						https://www.mohfw.gov.in/
5c6c91b5	Pulaski County, Arkansas	2020-04-25		14	440	184	3292					https://www.healthy.arkansas.gov/
c39ad074	Pulaski County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	20							https://dph.georgia.gov/
16fcfb25	Pulaski County, Illinois	2020-04-25		0	15							http://www.dph.illinois.gov/
8c07a1a0	Pulaski County, Kentucky	2020-04-25		2	39							https://govstatus.egov.com/
3fa33299	Pulaski County, Missouri	2020-04-25		1	33							https://health.mo.gov/
8d584f62	Pulaski County, Virginia	2020-04-25	2020-04-24T10:00:00		10							http://www.vdh.virginia.gov/
cf5d3610	Putnam County, Florida	2020-04-25		1	81							https://floridahealthcovid19.gov/
bd28d272	Putnam County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	3	31							https://dph.georgia.gov/
7d9b9764	Putnam County, Illinois	2020-04-25		0	0							http://www.dph.illinois.gov/
5c605485	Putnam County, New York	2020-04-25	2020-04-24T14:00:00	40	619		2314					https://coronavirus.health.ny.gov/
e2b9da87	Putnam County, Ohio	2020-04-25	2020-04-24T14:00:00	4	49							https://coronavirus.ohio.gov/
97585e0e	Putnam County, Tennessee	2020-04-25	2020-04-24T19:00:00	4	101	77						https://www.tn.gov/
bc8ff500	Putnam County, West Virginia	2020-04-25	2020-04-24T14:00:00		19							https://dhhr.wv.gov/
1eff5073	Qatar	2020-04-25	2020-04-24T00:00:00	10	8525	809	75888					https://www.moph.gov.qa/
6963021c	Quebec	2020-04-25	2020-04-24T15:00:00	1340	22616	4724	185632					https://www.canada.ca/
c168249a	Queens	2020-04-25	2020-04-24T14:00:00	3601	46387		97998					https://coronavirus.health.ny.gov/
872f9beb	Queensland	2020-04-25	2020-04-24T20:00:00+0000		1026							https://www.health.gov.au/
44649b06	Quitman County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	3							https://dph.georgia.gov/
31e50730	Quitman County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	0	14							https://msdh.ms.gov/
2f270be0	Rabun County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	9							https://dph.georgia.gov/
54b34c96	Racine County, Wisconsin	2020-04-25	2020-04-25T06:00:00	10	229							https://www.dhs.wisconsin.gov/
7f798a52	Radford, Virginia	2020-04-25	2020-04-24T10:00:00		2							http://www.vdh.virginia.gov/
5f36955a	Rains County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
5beb8545	Rajasthan	2020-04-25	2020-04-25T02:30:00+0000	27	2034	230						https://www.mohfw.gov.in/
794dbc32	Raleigh County, West Virginia	2020-04-25	2020-04-24T10:00:00		8							https://dhhr.wv.gov/
2e68e487	Ralls County, Missouri	2020-04-25			1							https://health.mo.gov/
6c616299	Ramsey County, Minnesota	2020-04-25	2020-04-24T00:00:00	18	247							https://www.health.state.mn.us/
2f7430c7	Ramsey County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		3							https://www.health.nd.gov/
8e3b3887	Randall County, Texas	2020-04-25		3	137							https://www.dshs.state.tx.us/
eb1809f8	Randolph County, Alabama	2020-04-25		4	60		205					https://covid19.alabama.gov/
51199fd0	Randolph County, Arkansas	2020-04-25		0	15	9	447					https://www.healthy.arkansas.gov/
70f1fdd0	Randolph County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	18	152							https://dph.georgia.gov/
a18791f8	Randolph County, Illinois	2020-04-25		1	79							http://www.dph.illinois.gov/
602783b7	Randolph County, Missouri	2020-04-25			8							https://health.mo.gov/
3ee9564b	Randolph County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	2	107							https://www.ncdhhs.gov/
bea33ebb	Randolph County, West Virginia	2020-04-25	2020-04-24T10:00:00		4							https://dhhr.wv.gov/
2742898a	Rankin County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	4	154							https://msdh.ms.gov/
9b3ff26c	Rapides Parish, Louisiana	2020-04-25		8	228							http://ldh.la.gov/
a462db68	Rappahannock County, Virginia	2020-04-25	2020-04-24T10:00:00		1							http://www.vdh.virginia.gov/
25709633	Ray County, Missouri	2020-04-25			10							https://health.mo.gov/
ab8f8054	Red Lake County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
62bc9f3c	Red River County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
a4854ebd	Red River Parish, Louisiana	2020-04-25		4	22							http://ldh.la.gov/
21c1fc7f	Red Willow County, Nebraska	2020-04-25			1		2					http://dhhs.ne.gov/
50de4429	Redwood County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
2046f0fd	Region of Murcia	2020-04-25	2020-04-24T09:35:03	125	1741	791						https://www.mscbs.gob.es/
50465e35	Reguengos de Monsaraz	2020-04-25	2020-04-24T23:00:00		6							https://covid19.min-saude.pt/
2bee5b45	Reno County, Kansas	2020-04-25	2020-04-24T09:00:00		16							https://govstatus.egov.com/
e89fd873	Rensselaer County, New York	2020-04-25	2020-04-24T14:00:00	7	198		2593					https://coronavirus.health.ny.gov/
eddb3704	Renville County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	3							https://www.health.state.mn.us/
1c5e8d62	Republic County, Kansas	2020-04-25	2020-04-24T09:00:00		4							https://govstatus.egov.com/
1314f68a	Republic of Ireland	2020-04-25	2020-04-24T18:00:00	1014	18184							https://www.gov.ie/
73c8d545	Resende, Portugal	2020-04-25	2020-04-24T23:00:00		61							https://covid19.min-saude.pt/
2d7f938e	Reynolds County, Missouri	2020-04-25			2							https://health.mo.gov/
f598140d	Rhea County, Tennessee	2020-04-25	2020-04-24T19:00:00		3	3						https://www.tn.gov/
ed627664	Rhineland-Palatinate	2020-04-25	2020-04-25	138	5767	0						https://www.rki.de/
17040273	Ribeira de Pena	2020-04-25	2020-04-24T23:00:00		3							https://covid19.min-saude.pt/
0a8db9d3	Rice County, Kansas	2020-04-25	2020-04-24T09:00:00		2							https://govstatus.egov.com/
04803c88	Rice County, Minnesota	2020-04-25	2020-04-24T00:00:00	1	9							https://www.health.state.mn.us/
3d0299b6	Richardson County, Nebraska	2020-04-25			0		3					http://dhhs.ne.gov/
c844245d	Richland County, Illinois	2020-04-25		0	3							http://www.dph.illinois.gov/
6a09eab8	Richland County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		7							https://www.health.nd.gov/
50740319	Richland County, Ohio	2020-04-25	2020-04-24T14:00:00	1	73							https://coronavirus.ohio.gov/
fc37fc07	Richland County, South Carolina	2020-04-25		17	766							https://www.scdhec.gov/
7861ce88	Richland County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	10							https://www.dhs.wisconsin.gov/
3b142cdb	Richland Parish, Louisiana	2020-04-25		0	47							http://ldh.la.gov/
8839e727	Richmond, Virginia	2020-04-25	2020-04-24T10:00:00	14	267							http://www.vdh.virginia.gov/
25fc4c2c	Richmond County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	14	353							https://dph.georgia.gov/
7f203d60	Richmond County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	2	30							https://www.ncdhhs.gov/
d463258c	Richmond County, Virginia	2020-04-25	2020-04-24T10:00:00		66							http://www.vdh.virginia.gov/
b9400351	Riley County, Kansas	2020-04-25	2020-04-24T09:00:00		40							https://govstatus.egov.com/
a6892f6f	Rio Grande do Norte	2020-04-25	2020-04-24T20:00:00	38	754							https://covid.saude.gov.br/
358c4d7c	Rio Grande do Sul	2020-04-25	2020-04-24T20:00:00	31	1061							https://covid.saude.gov.br/
f3f46497	Rio Maior	2020-04-25	2020-04-24T23:00:00		14							https://covid19.min-saude.pt/
6f6778af	Rio de Janeiro (state)	2020-04-25	2020-04-24T20:00:00	570	6282							https://covid.saude.gov.br/
f0e74830	Ripley County, Missouri	2020-04-25			4							https://health.mo.gov/
cb40d7c4	Roane County, Tennessee	2020-04-25	2020-04-24T19:00:00		8	8						https://www.tn.gov/
c8db0bc7	Roane County, West Virginia	2020-04-25	2020-04-24T10:00:00		4							https://dhhr.wv.gov/
964140dd	Roanoke, Virginia	2020-04-25	2020-04-24T10:00:00		33							http://www.vdh.virginia.gov/
38bf8023	Roanoke County, Virginia	2020-04-25	2020-04-24T10:00:00		39							http://www.vdh.virginia.gov/
add89237	Roberts County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
6bac05eb	Robertson County, Tennessee	2020-04-25	2020-04-24T19:00:00		125	84						https://www.tn.gov/
026c116f	Robertson County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
e00002d0	Robeson County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	3	85							https://www.ncdhhs.gov/
091e598c	Rock County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	5							https://www.health.state.mn.us/
c8871514	Rock County, Nebraska	2020-04-25			0		0					http://dhhs.ne.gov/
0023ba51	Rock County, Wisconsin	2020-04-25	2020-04-25T06:00:00	4	120							https://www.dhs.wisconsin.gov/
dc7e0c29	Rock Island County, Illinois	2020-04-25		6	270							http://www.dph.illinois.gov/
d6b4d597	Rockbridge County, Virginia	2020-04-25	2020-04-24T10:00:00		5							http://www.vdh.virginia.gov/
4315d64f	Rockcastle County, Kentucky	2020-04-25		0	11							https://govstatus.egov.com/
33897af9	Rockdale County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	6	158							https://dph.georgia.gov/
be9393b0	Rockingham County, New Hampshire	2020-04-25	2020-04-23T09:00:00		568							https://www.nh.gov/
c3aa66fc	Rockingham County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	2	21							https://www.ncdhhs.gov/
048fb53b	Rockingham County, Virginia	2020-04-25	2020-04-24T10:00:00	1	176							http://www.vdh.virginia.gov/
31b51963	Rockland County, New York	2020-04-25	2020-04-24T14:00:00	362	10091		24989					https://coronavirus.health.ny.gov/
27f5a28a	Rockwall County, Texas	2020-04-25			49							https://www.dshs.state.tx.us/
9a570165	Rogaland	2020-04-25	2020-04-24T11:00:00		397							https://www.fhi.no/
366151e1	Rolette County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
795335c9	Romania	2020-04-25	2020-04-23T00:00:00	567	10417	2817						https://datelazi.ro/
dd779c24	Rooks County, Kansas	2020-04-25	2020-04-24T09:00:00		4							https://govstatus.egov.com/
5a6e1bf3	Roraima	2020-04-25	2020-04-24T20:00:00	3	304							https://covid.saude.gov.br/
eac7b13c	Roscommon County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		12							https://www.michigan.gov/
ffb6d7e0	Roseau County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
575b9e0b	Ross County, Ohio	2020-04-25	2020-04-24T14:00:00	1	35							https://coronavirus.ohio.gov/
a47359c7	Rowan County, Kentucky	2020-04-25		0	2							https://govstatus.egov.com/
30d8751b	Rowan County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	16	323							https://www.ncdhhs.gov/
7ef500c6	Rusk County, Texas	2020-04-25		1	30							https://www.dshs.state.tx.us/
6db681ae	Rusk County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	4							https://www.dhs.wisconsin.gov/
27ab8e94	Russell County, Alabama	2020-04-25		0	53		346					https://covid19.alabama.gov/
5026b28e	Russell County, Kentucky	2020-04-25		2	16							https://govstatus.egov.com/
cc963bf6	Russell County, Virginia	2020-04-25	2020-04-24T10:00:00		2							http://www.vdh.virginia.gov/
682a8f2f	Russia	2020-04-25	2020-04-24T10:35:00	615	68622	5568	2550000					https://xn--80aesfpebagmfblc0a.xn--p1ai/#
910a7275	Rutherford County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	4	105							https://www.ncdhhs.gov/
5ad28feb	Rutherford County, Tennessee	2020-04-25	2020-04-24T19:00:00	7	364	176						https://www.tn.gov/
cc0010f5	Rutland County, Vermont	2020-04-25	2020-04-24T09:46:00	1	44							https://www.healthvermont.gov/
a3878bbd	Saarland	2020-04-25	2020-04-25	107	2468	0						https://www.rki.de/
05b87313	Sabine County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
09e74448	Sabine Parish, Louisiana	2020-04-25		0	13							http://ldh.la.gov/
ea355f9d	Sabrosa	2020-04-25	2020-04-24T23:00:00		4							https://covid19.min-saude.pt/
06bef069	Sagadahoc County, Maine	2020-04-25	2020-04-24T16:00:00+0000		17	10						https://www.maine.gov/
55b33d3f	Saginaw County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	40	534							https://www.michigan.gov/
aadc139d	Salem, Virginia	2020-04-25	2020-04-24T10:00:00		8							http://www.vdh.virginia.gov/
5f5c3fe8	Salem County, New Jersey	2020-04-25		5	127							https://www.nj.gov/
31886c32	Saline County, Arkansas	2020-04-25		1	54	31	796					https://www.healthy.arkansas.gov/
d27b51e1	Saline County, Illinois	2020-04-25		0	3							http://www.dph.illinois.gov/
f8ffa207	Saline County, Kansas	2020-04-25	2020-04-24T09:00:00		18							https://govstatus.egov.com/
6b820134	Saline County, Missouri	2020-04-25			139							https://health.mo.gov/
b959bd90	Saline County, Nebraska	2020-04-25			26		25					http://dhhs.ne.gov/
8ad226ad	Salt Lake County, Utah	2020-04-25	2020-04-24T19:00:00+0000	23	1975							https://coronavirus.utah.gov/
3d48abf4	Saluda County, South Carolina	2020-04-25		0	23							https://www.scdhec.gov/
762db4a0	Salvaterra de Magos	2020-04-25	2020-04-24T23:00:00		6							https://covid19.min-saude.pt/
b3a85ceb	Salzburg	2020-04-25	2020-04-24T20:00:00		146							https://info.gesundheitsministerium.at/
c0d0c006	Salzburg (state)	2020-04-25	2020-04-24T20:00:00	31		1008		183				https://info.gesundheitsministerium.at/
6307ecf1	Sampson County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	31							https://www.ncdhhs.gov/
2d268e87	San Augustine County, Texas	2020-04-25		1	16							https://www.dshs.state.tx.us/
6ac02d27	San Jacinto County, Texas	2020-04-25			8							https://www.dshs.state.tx.us/
ade5128e	San Juan County, Utah	2020-04-25	2020-04-24T19:00:00+0000	2	37							https://coronavirus.utah.gov/
5c4dc791	San Patricio County, Texas	2020-04-25			11							https://www.dshs.state.tx.us/
4f8f875d	Sandusky County, Ohio	2020-04-25	2020-04-24T14:00:00	2	20							https://coronavirus.ohio.gov/
3237199f	Sangamon County, Illinois	2020-04-25		6	81							http://www.dph.illinois.gov/
cfc45c58	Sanilac County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	4	34							https://www.michigan.gov/
87a08f8b	Santa Catarina (state)	2020-04-25	2020-04-24T20:00:00	42	1170							https://covid.saude.gov.br/
4a4e4133	Santa Cruz, Madeira	2020-04-25	2020-04-24T23:00:00		6							https://covid19.min-saude.pt/
3a2092eb	Santa Maria da Feira	2020-04-25	2020-04-24T23:00:00		356							https://covid19.min-saude.pt/
46915e70	Santa Rosa County, Florida	2020-04-25		6	143							https://floridahealthcovid19.gov/
63bafec1	Santo Tirso	2020-04-25	2020-04-24T23:00:00		282							https://covid19.min-saude.pt/
8f65c51c	Sarasota County, Florida	2020-04-25		32	314							https://floridahealthcovid19.gov/
8e66a274	Saratoga County, New York	2020-04-25	2020-04-24T14:00:00	10	278		3630					https://coronavirus.health.ny.gov/
c2b81d85	Sardinia	2020-04-25		102	1257	351	19889	804				http://www.salute.gov.it/
4e40ed94	Sargent County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
8267d87f	Sarpy County, Nebraska	2020-04-25			70		96					http://dhhs.ne.gov/
be1f3c79	Saskatchewan	2020-04-25	2020-04-24T15:00:00	4	341	280	25141					https://www.canada.ca/
c9533a5d	Sauk County, Wisconsin	2020-04-25	2020-04-25T06:00:00	3	38							https://www.dhs.wisconsin.gov/
19f6ea05	Saunders County, Nebraska	2020-04-25			8		15					http://dhhs.ne.gov/
7bb0dabe	Sawyer County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	2							https://www.dhs.wisconsin.gov/
64df497e	Saxony	2020-04-25	2020-04-25	141	4406	0						https://www.rki.de/
114a5de3	Saxony-Anhalt	2020-04-25	2020-04-25	35	1480	0						https://www.rki.de/
1e9a1152	Schenectady County, New York	2020-04-25	2020-04-24T14:00:00	17	297		2379					https://coronavirus.health.ny.gov/
4d084294	Schleswig-Holstein	2020-04-25	2020-04-25	95	2612	0						https://www.rki.de/
9aee6279	Schley County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	16							https://dph.georgia.gov/
961b3ba8	Schoharie County, New York	2020-04-25	2020-04-24T14:00:00	1	21		331					https://coronavirus.health.ny.gov/
fed788a8	Schoolcraft County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		3							https://www.michigan.gov/
57c24dff	Schuyler County, Illinois	2020-04-25		0	1							http://www.dph.illinois.gov/
692c386c	Schuyler County, New York	2020-04-25	2020-04-24T14:00:00		7		325					https://coronavirus.health.ny.gov/
f1d59b42	Schuylkill County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	5	300		1966					https://www.health.pa.gov/
f7e26e0a	Scioto County, Ohio	2020-04-25	2020-04-24T14:00:00		6							https://coronavirus.ohio.gov/
cae90fd7	Scotland	2020-04-25	2020-04-24T14:24:31	1120	9697							https://www.gov.uk/
9cec85ba	Scotland County, Missouri	2020-04-25			4							https://health.mo.gov/
b978b479	Scotland County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	17							https://www.ncdhhs.gov/
1f7b7b76	Scott County, Arkansas	2020-04-25		0	1	1	6					https://www.healthy.arkansas.gov/
07d143f5	Scott County, Illinois	2020-04-25		0	0							http://www.dph.illinois.gov/
333dd9ed	Scott County, Iowa	2020-04-25		4	196							https://idph.iowa.gov/
ca11bbfb	Scott County, Kansas	2020-04-25	2020-04-24T09:00:00		1							https://govstatus.egov.com/
6398ddaa	Scott County, Kentucky	2020-04-25		0	23							https://govstatus.egov.com/
3bf8ccf1	Scott County, Minnesota	2020-04-25	2020-04-24T00:00:00	1	30							https://www.health.state.mn.us/
4264471c	Scott County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	0	200							https://msdh.ms.gov/
90b9dbb6	Scott County, Missouri	2020-04-25		1	59							https://health.mo.gov/
3e843033	Scott County, Tennessee	2020-04-25	2020-04-24T19:00:00		11	10						https://www.tn.gov/
7c96053e	Scott County, Virginia	2020-04-25	2020-04-24T10:00:00	1	5							http://www.vdh.virginia.gov/
fad07942	Scotts Bluff County, Nebraska	2020-04-25			23		215					http://dhhs.ne.gov/
fb32a9c2	Screven County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	14							https://dph.georgia.gov/
861a75e1	Scurry County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
dc6745ab	Searcy County, Arkansas	2020-04-25		0	6	2	110					https://www.healthy.arkansas.gov/
47a9403c	Sebastian County, Arkansas	2020-04-25		0	12	10	139					https://www.healthy.arkansas.gov/
e84feb92	Sedgwick County, Kansas	2020-04-25	2020-04-24T09:00:00		323							https://govstatus.egov.com/
7f5dbf94	Seia	2020-04-25	2020-04-24T23:00:00		8							https://covid19.min-saude.pt/
31b37f12	Seixal	2020-04-25	2020-04-24T23:00:00		148							https://covid19.min-saude.pt/
675836aa	Seminole County, Florida	2020-04-25		8	348							https://floridahealthcovid19.gov/
5d0e8dfe	Seminole County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	2	27							https://dph.georgia.gov/
21d91675	Seneca County, New York	2020-04-25	2020-04-24T14:00:00	2	18		271					https://coronavirus.health.ny.gov/
4cb2491f	Seneca County, Ohio	2020-04-25	2020-04-24T14:00:00	1	12							https://coronavirus.ohio.gov/
f8f20307	Senegal	2020-04-25	2020-04-24T13:50:00	6	545	262						https://covid19.sec.gouv.sn/
19b23fc3	Sequatchie County, Tennessee	2020-04-25	2020-04-24T19:00:00		3	3						https://www.tn.gov/
b2cd7264	Serbia	2020-04-25	2020-04-24T15:00:00	144	7483	1094	54887					https://covid19.rs/
6b881ed7	Sergipe	2020-04-25	2020-04-24T20:00:00	8	144							https://covid.saude.gov.br/
0494d70c	Serpa	2020-04-25	2020-04-24T23:00:00		18							https://covid19.min-saude.pt/
feb58939	Sesimbra	2020-04-25	2020-04-24T23:00:00		19							https://covid19.min-saude.pt/
c6f08b3f	Sever do Vouga	2020-04-25	2020-04-24T23:00:00		29							https://covid19.min-saude.pt/
2841ad83	Sevier County, Arkansas	2020-04-25		0	10	6	177					https://www.healthy.arkansas.gov/
7be63333	Sevier County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	35	23						https://www.tn.gov/
219b356f	Seward County, Kansas	2020-04-25	2020-04-24T09:00:00		232							https://govstatus.egov.com/
7dbf9dae	Seward County, Nebraska	2020-04-25			6		105					http://dhhs.ne.gov/
aa7f2b08	Sharkey County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	0	4							https://msdh.ms.gov/
441e0840	Sharp County, Arkansas	2020-04-25		0	2	2	32					https://www.healthy.arkansas.gov/
99f20347	Shawano County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	8							https://www.dhs.wisconsin.gov/
74b5a761	Shawnee County, Kansas	2020-04-25	2020-04-24T09:00:00		99							https://govstatus.egov.com/
77860312	Sheboygan County, Wisconsin	2020-04-25	2020-04-25T06:00:00	2	45							https://www.dhs.wisconsin.gov/
7dea2a8c	Shelby County, Alabama	2020-04-25		7	294		2369					https://covid19.alabama.gov/
2016ecad	Shelby County, Illinois	2020-04-25		0	10							http://www.dph.illinois.gov/
f199993a	Shelby County, Iowa	2020-04-25		0	9							https://idph.iowa.gov/
26cf611a	Shelby County, Kentucky	2020-04-25		3	26							https://govstatus.egov.com/
aa1f424a	Shelby County, Missouri	2020-04-25			1							https://health.mo.gov/
603e12be	Shelby County, Ohio	2020-04-25	2020-04-24T14:00:00		30							https://coronavirus.ohio.gov/
0d69b471	Shelby County, Tennessee	2020-04-25	2020-04-24T19:00:00	42	2001	956						https://www.tn.gov/
c33fa379	Shelby County, Texas	2020-04-25			86							https://www.dshs.state.tx.us/
75169dea	Shenandoah County, Virginia	2020-04-25	2020-04-24T10:00:00		65							http://www.vdh.virginia.gov/
38a50012	Sherburne County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	15							https://www.health.state.mn.us/
60e354d2	Sheridan County, Nebraska	2020-04-25			0		14					http://dhhs.ne.gov/
769c3a70	Sheridan County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		12							https://health.wyo.gov/
807a99ef	Sheridan Township, Sheridan County, Kansas	2020-04-25	2020-04-24T09:00:00		2							https://govstatus.egov.com/
0046c091	Sherman County, Nebraska	2020-04-25			1		2					http://dhhs.ne.gov/
a725094e	Sherman County, Texas	2020-04-25			10							https://www.dshs.state.tx.us/
96bdd020	Shermanville Township, Sherman County, Kansas	2020-04-25	2020-04-24T09:00:00		3							https://govstatus.egov.com/
c314152d	Shiawassee County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	6	130							https://www.michigan.gov/
e3ddde91	Sibley County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
13e388bd	Sicily	2020-04-25		218	2981	443	65165	2320				http://www.salute.gov.it/
81b846db	Silves, Portugal	2020-04-25	2020-04-24T23:00:00		21							https://covid19.min-saude.pt/
5f27d9f6	Simpson County, Kentucky	2020-04-25		2	22							https://govstatus.egov.com/
b439e2d8	Simpson County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	0	36							https://msdh.ms.gov/
550d3cde	Singapore	2020-04-25	2020-04-24	12	12075	956	121774	11107				https://www.moh.gov.sg/covid-19
60fc2827	Sintra	2020-04-25	2020-04-24T23:00:00		515							https://covid19.min-saude.pt/
f58476da	Sioux County, Iowa	2020-04-25		0	7							https://idph.iowa.gov/
ff1920fd	Sioux County, Nebraska	2020-04-25			0		0					http://dhhs.ne.gov/
89f0ee34	Sioux County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
f2b6f2e6	Slope County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		3							https://www.health.nd.gov/
405dc746	Slovakia	2020-04-25	2020-04-24T00:00:00	17	1360	355	61261					https://www.korona.gov.sk/
aa993a92	Slovenia	2020-04-25	2020-04-23T00:00:00	80	1373		47018					https://www.gov.si/teme/
c03e4301	Smith County, Kansas	2020-04-25	2020-04-24T09:00:00		2							https://govstatus.egov.com/
9c9be643	Smith County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	3	55							https://msdh.ms.gov/
7e8cb5e2	Smith County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	19	4						https://www.tn.gov/
f8f5ca2d	Smith County, Texas	2020-04-25		3	131							https://www.dshs.state.tx.us/
8a6616db	Smyth County, Virginia	2020-04-25	2020-04-24T10:00:00		13							http://www.vdh.virginia.gov/
b4384be6	Snyder County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	1	31		189					https://www.health.pa.gov/
270f43f9	Somerset County, Maine	2020-04-25	2020-04-24T16:00:00+0000		16	6						https://www.maine.gov/
79f0eedc	Somerset County, Maryland	2020-04-25		0	13							https://coronavirus.maryland.gov/
3fc12e83	Somerset County, New Jersey	2020-04-25		176	2599							https://www.nj.gov/
5cb61967	Somerset County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	22		479					https://www.health.pa.gov/
3b1ca57a	Soure, Portugal	2020-04-25	2020-04-24T23:00:00		19							https://covid19.min-saude.pt/
5904ffd1	Souss-Massa	2020-04-25	2020-04-24T17:00:00+0000		50							http://www.covidmaroc.ma/
52745bfa	South Africa	2020-04-25	2020-04-24T00:00:00	79	4220	1473	153390					https://sacoronavirus.co.za/
fdd8481b	South Australia	2020-04-25	2020-04-24T20:00:00+0000		438							https://www.health.gov.au/
540d0a4b	South Carolina	2020-04-25		157	5070							https://www.scdhec.gov/
